id_cliente,genero,idoso,tem_parceiro,tem_dependentes,meses_na_empresa,servico_telefone,multiplas_linhas,servico_internet,servico_seguranca,servico_backup,servico_protecao_equipamento,servico_suporte_tecnico,streaming_tv,streaming_filmes,contrato,fatura_digital,forma_pagamento,valor_mensal,total_gasto,churn
1767-TGTKO,Feminino,Não,Sim,Sim,8,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,45.45,411.75,Não
8439-LTUGF,Masculino,Não,Não,Não,10,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartao de credito,20.0,198.6,Não
8805-JNRAZ,Feminino,Não,Não,Não,2,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cheque,49.2,103.7,Não
5089-IFSDP,Feminino,Não,Sim,Não,58,Sim,Sim,Fibra optica,Sim,Sim,Sim,Não,Sim,Sim,Bianual,Sim,Transferencia,109.45,6144.55,Sim
6418-HNFED,Masculino,Não,Sim,Não,51,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Cartao de credito,83.25,4089.45,Não
0206-OYVOC,Feminino,Não,Sim,Sim,46,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Sim,Cheque,19.25,864.2,Não
7291-CDTMJ,Masculino,Não,Não,Não,1,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferencia,19.65,19.65,Não
7128-GGCNO,Masculino,Não,Não,Não,46,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferencia,72.8,3249.4,Não
0237-YFUTL,Feminino,Não,Sim,Não,50,Sim,Sim,Fibra optica,Sim,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Transferencia,109.65,5405.8,Não
7691-KGKGP,Masculino,Não,Sim,Sim,53,Sim,Não,DSL,Não,Sim,Não,Sim,Sim,Não,Mensal,Não,Cartao de credito,65.0,3363.8,Não
6710-HSJRD,Masculino,Não,Sim,Não,61,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Boleto,114.1,7132.15,Não
3675-EQOZA,Masculino,Não,Não,Não,5,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferencia,20.65,93.55,Não
0840-DCNZE,Masculino,Não,Não,Não,47,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Transferencia,86.95,4138.9,Não
1732-FEKLD,Feminino,Não,Não,Não,54,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Não,Anual,Sim,Transferencia,94.75,5121.75,Não
9862-KJTYK,Masculino,Não,Não,Sim,19,Não,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartao de credito,25.35,566.1,Não
0479-HMSWA,Feminino,Não,Não,Sim,26,Sim,Não,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Boleto,105.45,2715.3,Não
5854-KSRBJ,Masculino,Não,Sim,Sim,70,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cheque,25.4,1782.05,Não
0365-BZUWY,Masculino,Não,Sim,Não,17,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Boleto,102.55,1742.5,Não
4817-VYYWS,Feminino,Não,Não,Não,30,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Boleto,100.2,2983.8,Sim
5701-SVCWR,Feminino,Não,Não,Sim,1,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,24.0,24.0,Não
3129-AAQOU,Feminino,Não,Sim,Sim,19,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cheque,25.6,485.9,Não
4922-CVPDX,Feminino,Não,Sim,Não,26,Sim,Não,DSL,Não,Sim,Sim,Não,Sim,Sim,Bianual,Sim,Cartao de credito,73.5,1905.7,Não
1396-QWFBJ,Feminino,Não,Sim,Sim,21,Sim,Não,Fibra optica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Transferencia,74.05,1565.7,Sim
1357-BIJKI,Masculino,Não,Sim,Não,50,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Sim,Sim,Anual,Sim,Boleto,98.25,4858.7,Não
1099-BTKWT,Feminino,Não,Sim,Não,68,Não,Não,DSL,Sim,Não,Sim,Não,Sim,Sim,Anual,Sim,Boleto,54.4,3723.65,Não
5299-SJCZT,Masculino,Não,Não,Não,3,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Transferencia,101.55,298.35,Sim
2018-PZKMU,Masculino,Não,Sim,Sim,9,Sim,Não,Fibra optica,Não,Não,Sim,Sim,Sim,Sim,Mensal,Não,Boleto,103.1,970.45,Não
7340-KEFQE,Feminino,Não,Sim,Sim,51,Não,Não,DSL,Sim,Não,Não,Sim,Não,Não,Bianual,Não,Transferencia,34.2,1782.0,Não
4570-QHXHL,Feminino,Não,Não,Não,9,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,43.75,405.7,Não
2403-BCASL,Masculino,Sim,Sim,Sim,41,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Boleto,111.95,4534.9,Sim
7392-YYPYJ,Masculino,Não,Não,Não,22,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Boleto,100.65,2415.95,Não
2898-LSJGD,Feminino,Não,Sim,Sim,21,Não,Não,DSL,Sim,Não,Sim,Não,Sim,Sim,Anual,Sim,Boleto,55.95,1157.05,Sim
2223-GDSHL,Masculino,Não,Sim,Sim,71,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Transferencia,116.05,8297.5,Não
7359-PTSXY,Masculino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Boleto,45.75,45.75,Sim
9470-RTWDV,Masculino,Não,Sim,Sim,26,Sim,Sim,DSL,Não,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cartao de credito,82.0,2083.1,Não
2176-OSJUV,Masculino,Não,Sim,Não,71,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Bianual,Não,Transferencia,65.15,4681.75,Não
9348-YVOMK,Masculino,Não,Não,Não,4,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartao de credito,44.8,176.2,Não
8104-OSKWT,Feminino,Não,Não,Não,12,Sim,Sim,Fibra optica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,79.8,1001.2,Não
4521-YEEHE,Feminino,Não,Sim,Não,18,Sim,Sim,Fibra optica,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Boleto,88.85,1594.75,Não
4090-KPJIP,Feminino,Não,Não,Não,3,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,74.95,212.4,Não
3786-WOVKF,Feminino,Sim,Sim,Não,72,Sim,Sim,Fibra optica,Sim,Sim,Não,Não,Sim,Sim,Anual,Sim,Transferencia,106.85,7677.4,Não
4503-BDXBD,Masculino,Não,Não,Não,11,Sim,Não,Fibra optica,Não,Sim,Não,Não,Não,Não,Mensal,Não,Boleto,74.95,815.5,Sim
6086-ESGRL,Feminino,Não,Não,Não,1,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cartao de credito,80.15,80.15,Sim
2592-HODOV,Masculino,Não,Não,Não,13,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Cartao de credito,19.3,259.65,Não
3886-CERTZ,Feminino,Não,Sim,Não,72,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Boleto,109.25,8109.8,Sim
7995-ZHHNZ,Masculino,Não,Sim,Não,42,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Anual,Não,Cartao de credito,56.1,2386.85,Não
3824-RHKVR,Feminino,Não,Não,Não,17,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cartao de credito,19.7,340.35,Não
5816-SCGFC,Feminino,Sim,Não,Não,7,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque,51.3,419.35,Não
5989-AXPUC,Feminino,Não,Sim,Não,68,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Não,Cheque,118.6,7990.05,Não
4979-HPRFL,Masculino,Não,Sim,Sim,56,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Transferencia,24.15,1402.25,Não
8590-OHDIW,Feminino,Não,Sim,Sim,38,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque,20.3,749.35,Não
8015-IHCGW,Feminino,Não,Sim,Sim,72,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Boleto,115.5,8425.15,Não
2332-TODQS,Feminino,Não,Não,Não,48,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Cartao de credito,25.05,1171.5,Não
9278-VZKCD,Feminino,Sim,Sim,Não,52,Sim,Sim,Fibra optica,Sim,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Boleto,109.1,5647.95,Não
8008-OTEZX,Feminino,Não,Sim,Sim,35,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque,19.65,708.8,Não
2773-OVBPK,Masculino,Não,Sim,Não,67,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Transferencia,111.3,7567.2,Não
5999-LCXAO,Feminino,Não,Não,Não,1,Não,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque,29.9,29.9,Não
5206-XZZQI,Masculino,Não,Não,Não,53,Sim,Não,Fibra optica,Não,Sim,Não,Sim,Não,Não,Mensal,Sim,Cheque,80.6,4348.1,Não
4803-LBYPN,Masculino,Não,Sim,Sim,34,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,20.8,635.9,Não
5759-RCVCB,Feminino,Não,Não,Não,3,Não,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Não,Cartao de credito,35.2,108.95,Sim
6372-RFVNS,Feminino,Não,Sim,Não,1,Sim,Não,Fibra optica,Não,Não,Não,Não,Sim,Não,Mensal,Não,Boleto,78.8,78.8,Sim
2139-FQHLM,Masculino,Não,Não,Não,19,Sim,Não,Fibra optica,Não,Não,Sim,Sim,Sim,Não,Mensal,Não,Cheque,89.95,1682.4,Não
8261-GWDBQ,Feminino,Sim,Sim,Não,60,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Transferencia,116.05,6925.9,Não
1093-YSWCA,Masculino,Não,Não,Não,11,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cartao de credito,19.55,223.15,Não
8938-UMKPI,Feminino,Não,Não,Não,47,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Boleto,106.4,5127.95,Sim
0991-BRRFB,Masculino,Não,Não,Não,18,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Boleto,49.4,874.8,Sim
3882-IYOIJ,Feminino,Não,Sim,Sim,60,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Não,Cartao de credito,115.25,6758.45,Não
8749-TZYEC,Masculino,Não,Sim,Não,72,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cartao de credito,24.8,1874.3,Não
1755-FZQEC,Masculino,Não,Não,Não,39,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque,19.9,791.15,Não
3115-JPJDD,Feminino,Não,Sim,Não,59,Sim,Não,Fibra optica,Sim,Não,Sim,Não,Não,Não,Anual,Sim,Cartao de credito,81.25,4639.45,Não
5600-KTXFM,Masculino,Não,Sim,Sim,2,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,69.95,143.9,Não
3871-IKPYH,Masculino,Sim,Não,Não,1,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Boleto,69.1,69.1,Sim
6319-IEJWJ,Masculino,Não,Sim,Sim,20,Sim,Não,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Boleto,90.2,1776.55,Sim
9025-AOMKI,Feminino,Não,Não,Não,6,Sim,Sim,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Transferencia,93.55,536.4,Sim
6339-TBELP,Masculino,Não,Não,Não,71,Sim,Sim,Fibra optica,Não,Não,Sim,Sim,Não,Não,Bianual,Sim,Cartao de credito,86.4,6172.0,Não
7964-YESJC,Feminino,Não,Sim,Não,24,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Não,Mensal,Não,Cheque,66.3,1559.45,Não
6173-GOLSU,Masculino,Sim,Sim,Não,67,Sim,Sim,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cartao de credito,94.65,6079.0,Não
5275-SQEIZ,Masculino,Não,Não,Não,1,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque,80.85,80.85,Sim
7716-YTYHG,Feminino,Não,Sim,Sim,48,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Sim,Anual,Sim,Cheque,82.05,4029.95,Sim
9938-ZREHM,Feminino,Não,Sim,Não,37,Sim,Sim,DSL,Não,Sim,Não,Sim,Não,Sim,Anual,Não,Cheque,72.1,2658.4,Não
7950-XWOVN,Masculino,Não,Não,Não,11,Não,Não,DSL,Não,Sim,Sim,Não,Não,Não,Mensal,Não,Cheque,34.7,383.55,Não
4390-KYULV,Masculino,Não,Sim,Não,3,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartao de credito,20.55,51.15,Sim
4647-MUZON,Feminino,Não,Sim,Não,18,Sim,Não,Fibra optica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cartao de credito,95.95,1745.5,Não
9702-AIUJO,Masculino,Não,Sim,Sim,50,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Anual,Sim,Transferencia,44.8,2230.85,Não
8849-PRIQJ,Feminino,Não,Sim,Sim,67,Sim,Sim,Fibra optica,Sim,Não,Sim,Sim,Sim,Sim,Anual,Sim,Boleto,109.4,7281.6,Não
8851-RAGOV,Feminino,Não,Sim,Não,25,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Sim,Mensal,Sim,Cheque,71.05,1837.7,Não
1304-NECVQ,Feminino,Sim,Não,Não,2,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Boleto,78.55,149.55,Sim
5396-IZEPB,Masculino,Não,Não,Não,9,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cartao de credito,19.7,180.7,Não
1729-VLAZJ,Feminino,Não,Não,Sim,10,Não,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Não,Cheque,40.25,411.45,Não
8285-ABVLB,Feminino,Não,Sim,Não,70,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cartao de credito,19.85,1328.35,Não
0701-TJSEF,Masculino,Não,Não,Não,9,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Sim,Mensal,Sim,Transferencia,68.25,576.95,Não
5712-VBOXD,Feminino,Não,Não,Não,4,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartao de credito,20.15,68.45,Não
6629-LADHQ,Feminino,Não,Não,Não,2,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque,50.95,123.05,Não
8945-GRKHX,Feminino,Não,Não,Sim,1,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Sim,Mensal,Não,Boleto,78.65,78.65,Sim
1559-DTODC,Masculino,Não,Não,Não,19,Não,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferencia,25.15,468.35,Não
4797-MIWUM,Masculino,Não,Sim,Sim,7,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferencia,20.25,174.7,Não
6959-UWKHF,Masculino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,42.9,42.9,Sim
8720-RQSBJ,Masculino,Sim,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Boleto,44.0,44.0,Não
4537-CIBHB,Feminino,Não,Sim,Sim,9,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque,20.25,172.35,Não
3815-SLMEF,Feminino,Não,Não,Não,3,Não,Não,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,Não,Cheque,34.25,139.35,Sim
5154-VEKBL,Feminino,Não,Não,Não,9,Não,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Não,Cheque,58.5,539.85,Sim
4324-AHJKS,Feminino,Não,Não,Não,5,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Não,Mensal,Não,Cartao de credito,55.8,300.4,Não
4355-CVPVS,Feminino,Não,Sim,Sim,56,Sim,Não,Fibra optica,Não,Não,Não,Não,Sim,Sim,Anual,Não,Transferencia,88.9,4968.0,Não
4495-LHSSK,Feminino,Não,Não,Sim,18,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque,57.65,992.7,Não
5655-JSMZM,Masculino,Sim,Não,Não,49,Sim,Sim,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Boleto,96.2,4718.25,Sim
5915-ANOEI,Masculino,Não,Sim,Não,70,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Não,Bianual,Não,Cheque,79.15,5536.5,Não
9861-PDSZP,Feminino,Não,Não,Não,72,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Cartao de credito,108.05,7806.6,Não
4505-EXZHB,Feminino,Sim,Não,Não,6,Sim,Não,Fibra optica,Não,Não,Sim,Não,Não,Não,Mensal,Não,Boleto,74.4,434.1,Sim
7225-CBZPL,Masculino,Sim,Sim,Não,17,Sim,Sim,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Boleto,94.8,1563.9,Não
6704-UTUKK,Masculino,Não,Sim,Não,29,Não,Não,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Boleto,45.9,1332.4,Não
4587-VVTOX,Feminino,Não,Sim,Não,6,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Boleto,105.3,545.2,Sim
2019-HDCZY,Masculino,Não,Sim,Não,63,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Sim,Bianual,Não,Boleto,102.6,6296.75,Não
4652-NNHNY,Masculino,Não,Sim,Não,16,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferencia,73.85,1284.2,Sim
8788-DOXSU,Masculino,Não,Não,Não,59,Sim,Não,DSL,Não,Não,Sim,Não,Não,Sim,Anual,Sim,Transferencia,61.35,3645.5,Não
7404-JLKQG,Feminino,Não,Não,Não,3,Sim,Não,DSL,Não,Não,Sim,Não,Sim,Não,Mensal,Não,Boleto,57.55,161.45,Não
7421-ZLUPA,Feminino,Não,Não,Não,8,Não,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque,29.25,226.95,Não
8972-HJWNV,Feminino,Sim,Sim,Não,7,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Boleto,84.55,646.85,Sim
3274-NSDWE,Feminino,Não,Não,Não,68,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cartao de credito,19.6,1441.65,Não
2632-IVXVF,Feminino,Não,Sim,Sim,68,Sim,Sim,Fibra optica,Sim,Não,Sim,Sim,Sim,Sim,Bianual,Não,Cartao de credito,111.75,7511.3,Não
3692-JHONH,Feminino,Sim,Sim,Não,52,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Boleto,106.5,5621.85,Não
8915-NNTRC,Masculino,Não,Sim,Sim,72,Sim,Sim,Fibra optica,Sim,Sim,Não,Sim,Sim,Sim,Bianual,Sim,Cartao de credito,107.7,7919.8,Não
5914-GXMDA,Feminino,Não,Sim,Não,32,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque,19.3,593.2,Não
7463-IFMQU,Feminino,Não,Sim,Não,72,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Transferencia,20.05,1423.65,Não
2920-RNCEZ,Masculino,Não,Sim,Sim,1,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartao de credito,69.95,69.95,Não
2541-YGPKE,Masculino,Não,Sim,Sim,42,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Sim,Anual,Não,Cartao de credito,63.7,2763.35,Não
8515-OCTJS,Feminino,Não,Não,Não,25,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cartao de credito,24.75,692.1,Sim
5382-TEMLV,Masculino,Não,Não,Não,45,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Transferencia,50.9,2298.55,Não
3441-CGZJH,Feminino,Não,Sim,Sim,43,Não,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cartao de credito,60.4,2640.55,Não
9592-ERDKV,Masculino,Não,Sim,Não,37,Sim,Sim,DSL,Sim,Não,Sim,Não,Sim,Sim,Anual,Não,Cheque,79.25,2911.8,Não
2860-RANUS,Feminino,Sim,Não,Não,20,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartao de credito,85.8,1727.5,Sim
5261-QSHQM,Feminino,Não,Não,Não,4,Não,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,24.45,86.6,Sim
4778-IZARL,Masculino,Não,Sim,Não,63,Sim,Não,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Cartao de credito,110.1,6705.7,Não
0432-CAJZV,Masculino,Não,Não,Não,3,Sim,Não,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque,90.7,237.65,Não
7008-LZVOZ,Masculino,Não,Sim,Sim,66,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Sim,Cartao de credito,25.3,1672.35,Não
8868-WOZGU,Masculino,Não,Não,Não,28,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Boleto,105.7,2979.5,Sim
1200-TUZHR,Feminino,Sim,Não,Não,8,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Sim,Mensal,Não,Boleto,85.2,695.75,Não
9365-CSLBQ,Masculino,Não,Não,Sim,71,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cheque,24.35,1654.6,Não
1334-FJSVR,Masculino,Não,Não,Não,1,Não,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,24.25,24.25,Sim
5884-FBCTL,Feminino,Não,Sim,Sim,72,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Transferencia,25.1,1857.85,Não
7130-CTCUS,Masculino,Sim,Sim,Não,16,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Transferencia,54.55,825.1,Não
6242-FEGFD,Masculino,Não,Sim,Não,66,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Não,Não,Bianual,Não,Cheque,96.6,6424.25,Não
7625-XCQRH,Feminino,Não,Não,Não,11,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,76.5,837.95,Sim
6194-HBGQN,Masculino,Não,Não,Não,51,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Não,Anual,Sim,Cartao de credito,81.15,4126.2,Não
7634-WSWDB,Feminino,Não,Não,Sim,8,Não,Não,DSL,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Boleto,38.5,330.8,Não
6986-IXNDM,Masculino,Não,Não,Não,14,Sim,Não,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Boleto,92.9,1337.45,Não
1731-TVIUK,Feminino,Não,Não,Não,4,Sim,Sim,Fibra optica,Não,Sim,Não,Sim,Não,Sim,Mensal,Sim,Boleto,93.5,362.2,Sim
2987-BJXIK,Feminino,Não,Não,Não,70,Sim,Sim,DSL,Sim,Sim,Sim,Não,Sim,Sim,Bianual,Não,Cheque,84.7,5991.05,Não
9769-TSBZE,Feminino,Não,Não,Sim,70,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Bianual,Não,Boleto,66.0,4891.5,Não
0406-BPDVR,Feminino,Sim,Sim,Não,54,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Sim,Sim,Anual,Sim,Cartao de credito,101.5,5373.1,Sim
0618-XWMSS,Masculino,Não,Não,Sim,28,Sim,Não,Fibra optica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Transferencia,74.9,2068.55,Sim
1395-WSWXR,Masculino,Não,Não,Não,24,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cheque,20.75,487.05,Não
6023-GSSXW,Feminino,Não,Sim,Não,69,Sim,Não,DSL,Não,Sim,Não,Não,Não,Sim,Bianual,Sim,Cartao de credito,61.45,4131.2,Não
6752-APNJL,Masculino,Não,Sim,Sim,42,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Não,Cheque,54.5,2301.15,Não
5276-KQWHG,Feminino,Sim,Não,Não,2,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,69.6,131.65,Sim
0420-HLGXF,Feminino,Sim,Não,Não,39,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Boleto,99.75,4036.0,Não
7446-KQISO,Masculino,Não,Sim,Sim,45,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Transferencia,109.75,4900.65,Não
9823-EALYC,Masculino,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Não,Bianual,Sim,Transferencia,80.85,5727.45,Não
0582-AVCLN,Feminino,Não,Não,Não,38,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cheque,20.3,743.05,Não
5803-NQJZO,Masculino,Não,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Bianual,Sim,Transferencia,67.8,4804.65,Não
2565-JSLRY,Masculino,Não,Não,Não,1,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque,24.05,24.05,Sim
2607-DHDAK,Masculino,Não,Sim,Sim,72,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Sim,Cartao de credito,19.8,1414.65,Não
1073-XXCZD,Masculino,Não,Sim,Não,55,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Transferencia,25.7,1443.65,Não
0743-HRVFF,Feminino,Não,Sim,Sim,51,Não,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Anual,Sim,Boleto,56.15,2898.95,Não
